location,date,people_vaccinated,people_fully_vaccinated,total_boosters,source_url
Argentina,2020-12-29,20492,2,1,https://covidstats.com.ar/
Argentina,2020-12-30,40589,7,1,https://covidstats.com.ar/
Argentina,2020-12-31,43395,7,1,https://covidstats.com.ar/
Argentina,2021-01-01,43524,7,1,https://covidstats.com.ar/
Argentina,2021-01-02,46833,10,1,https://covidstats.com.ar/
Argentina,2021-01-03,47274,11,5,https://covidstats.com.ar/
Argentina,2021-01-04,57731,15,7,https://covidstats.com.ar/
Argentina,2021-01-05,68459,18,7,https://covidstats.com.ar/
Argentina,2021-01-06,78575,18,11,https://covidstats.com.ar/
Argentina,2021-01-07,96800,21,17,https://covidstats.com.ar/
Argentina,2021-01-08,124686,28,18,https://covidstats.com.ar/
Argentina,2021-01-09,134894,30,19,https://covidstats.com.ar/
Argentina,2021-01-10,136068,30,24,https://covidstats.com.ar/
Argentina,2021-01-11,155892,35,26,https://covidstats.com.ar/
Argentina,2021-01-12,175269,45,36,https://covidstats.com.ar/
Argentina,2021-01-13,192043,47,38,https://covidstats.com.ar/
Argentina,2021-01-14,208688,48,42,https://covidstats.com.ar/
Argentina,2021-01-15,226129,54,42,https://covidstats.com.ar/
Argentina,2021-01-16,232013,55,42,https://covidstats.com.ar/
Argentina,2021-01-17,233072,58,44,https://covidstats.com.ar/
Argentina,2021-01-18,242893,63,52,https://covidstats.com.ar/
Argentina,2021-01-19,250709,5498,58,https://covidstats.com.ar/
Argentina,2021-01-20,256621,19020,58,https://covidstats.com.ar/
Argentina,2021-01-21,261421,28341,58,https://covidstats.com.ar/
Argentina,2021-01-22,266446,32539,59,https://covidstats.com.ar/
Argentina,2021-01-23,267560,35374,60,https://covidstats.com.ar/
Argentina,2021-01-24,267652,35586,60,https://covidstats.com.ar/
Argentina,2021-01-25,274777,42681,60,https://covidstats.com.ar/
Argentina,2021-01-26,280098,50177,60,https://covidstats.com.ar/
Argentina,2021-01-27,284191,56199,60,https://covidstats.com.ar/
Argentina,2021-01-28,285635,70804,61,https://covidstats.com.ar/
Argentina,2021-01-29,287097,92847,61,https://covidstats.com.ar/
Argentina,2021-01-30,287299,101960,62,https://covidstats.com.ar/
Argentina,2021-01-31,287307,102576,63,https://covidstats.com.ar/
Argentina,2021-02-01,289581,119837,64,https://covidstats.com.ar/
Argentina,2021-02-02,295228,138073,65,https://covidstats.com.ar/
Argentina,2021-02-03,305640,154286,65,https://covidstats.com.ar/
Argentina,2021-02-04,315970,172098,66,https://covidstats.com.ar/
Argentina,2021-02-05,329863,191255,66,https://covidstats.com.ar/
Argentina,2021-02-06,332944,199106,66,https://covidstats.com.ar/
Argentina,2021-02-07,333515,199920,66,https://covidstats.com.ar/
Argentina,2021-02-08,349991,206879,68,https://covidstats.com.ar/
Argentina,2021-02-09,364262,212813,68,https://covidstats.com.ar/
Argentina,2021-02-10,375277,217427,68,https://covidstats.com.ar/
Argentina,2021-02-11,379947,230619,68,https://covidstats.com.ar/
Argentina,2021-02-12,384207,242203,68,https://covidstats.com.ar/
Argentina,2021-02-13,384570,244876,68,https://covidstats.com.ar/
Argentina,2021-02-14,384595,245004,68,https://covidstats.com.ar/
Argentina,2021-02-15,385675,245241,69,https://covidstats.com.ar/
Argentina,2021-02-16,386713,245516,69,https://covidstats.com.ar/
Argentina,2021-02-17,406379,250267,69,https://covidstats.com.ar/
Argentina,2021-02-18,458669,261825,70,https://covidstats.com.ar/
Argentina,2021-02-19,519033,269372,71,https://covidstats.com.ar/
Argentina,2021-02-20,550115,270915,71,https://covidstats.com.ar/
Argentina,2021-02-21,570259,270953,71,https://covidstats.com.ar/
Argentina,2021-02-22,636122,272686,71,https://covidstats.com.ar/
Argentina,2021-02-23,718993,276799,71,https://covidstats.com.ar/
Argentina,2021-02-24,806396,283265,73,https://covidstats.com.ar/
Argentina,2021-02-25,874456,294704,74,https://covidstats.com.ar/
Argentina,2021-02-26,945158,305728,74,https://covidstats.com.ar/
Argentina,2021-02-27,961056,307742,74,https://covidstats.com.ar/
Argentina,2021-02-28,966869,308057,75,https://covidstats.com.ar/
Argentina,2021-03-01,1034126,315389,75,https://covidstats.com.ar/
Argentina,2021-03-02,1102568,322595,75,https://covidstats.com.ar/
Argentina,2021-03-03,1166916,329776,76,https://covidstats.com.ar/
Argentina,2021-03-04,1265393,343402,78,https://covidstats.com.ar/
Argentina,2021-03-05,1364326,356235,79,https://covidstats.com.ar/
Argentina,2021-03-06,1415486,360025,80,https://covidstats.com.ar/
Argentina,2021-03-07,1427202,360107,80,https://covidstats.com.ar/
Argentina,2021-03-08,1527235,362599,80,https://covidstats.com.ar/
Argentina,2021-03-09,1640748,364917,81,https://covidstats.com.ar/
Argentina,2021-03-10,1798432,371249,81,https://covidstats.com.ar/
Argentina,2021-03-11,1952527,404072,83,https://covidstats.com.ar/
Argentina,2021-03-12,2070502,447799,84,https://covidstats.com.ar/
Argentina,2021-03-13,2089619,475083,85,https://covidstats.com.ar/
Argentina,2021-03-14,2097552,476324,85,https://covidstats.com.ar/
Argentina,2021-03-15,2206570,504959,86,https://covidstats.com.ar/
Argentina,2021-03-16,2318194,527096,86,https://covidstats.com.ar/
Argentina,2021-03-17,2439592,545321,86,https://covidstats.com.ar/
Argentina,2021-03-18,2535158,588737,89,https://covidstats.com.ar/
Argentina,2021-03-19,2625290,624831,89,https://covidstats.com.ar/
Argentina,2021-03-20,2663392,637621,89,https://covidstats.com.ar/
Argentina,2021-03-21,2681706,638941,91,https://covidstats.com.ar/
Argentina,2021-03-22,2752001,651726,92,https://covidstats.com.ar/
Argentina,2021-03-23,2845982,664253,94,https://covidstats.com.ar/
Argentina,2021-03-24,2882209,665495,94,https://covidstats.com.ar/
Argentina,2021-03-25,2970010,680911,96,https://covidstats.com.ar/
Argentina,2021-03-26,3053211,691304,96,https://covidstats.com.ar/
Argentina,2021-03-27,3105170,694453,96,https://covidstats.com.ar/
Argentina,2021-03-28,3125945,694512,97,https://covidstats.com.ar/
Argentina,2021-03-29,3241384,699295,100,https://covidstats.com.ar/
Argentina,2021-03-30,3399141,704610,103,https://covidstats.com.ar/
Argentina,2021-03-31,3569267,709482,104,https://covidstats.com.ar/
Argentina,2021-04-01,3684323,711594,104,https://covidstats.com.ar/
Argentina,2021-04-02,3751476,712611,104,https://covidstats.com.ar/
Argentina,2021-04-03,3825422,713147,104,https://covidstats.com.ar/
Argentina,2021-04-04,3873819,713245,106,https://covidstats.com.ar/
Argentina,2021-04-05,4030236,722866,107,https://covidstats.com.ar/
Argentina,2021-04-06,4216172,730979,107,https://covidstats.com.ar/
Argentina,2021-04-07,4448091,737535,109,https://covidstats.com.ar/
Argentina,2021-04-08,4679183,742448,111,https://covidstats.com.ar/
Argentina,2021-04-09,4907451,754620,114,https://covidstats.com.ar/
Argentina,2021-04-10,4995058,759970,115,https://covidstats.com.ar/
Argentina,2021-04-11,5041855,761492,115,https://covidstats.com.ar/
Argentina,2021-04-12,5215073,770124,115,https://covidstats.com.ar/
Argentina,2021-04-13,5376574,794738,116,https://covidstats.com.ar/
Argentina,2021-04-14,5533390,809647,116,https://covidstats.com.ar/
Argentina,2021-04-15,5663392,830782,118,https://covidstats.com.ar/
Argentina,2021-04-16,5778954,838969,119,https://covidstats.com.ar/
Argentina,2021-04-17,5819269,844384,119,https://covidstats.com.ar/
Argentina,2021-04-18,5839042,844518,119,https://covidstats.com.ar/
Argentina,2021-04-19,5915158,858912,120,https://covidstats.com.ar/
Argentina,2021-04-20,6022190,874642,123,https://covidstats.com.ar/
Argentina,2021-04-21,6181435,889412,123,https://covidstats.com.ar/
Argentina,2021-04-22,6345911,903178,126,https://covidstats.com.ar/
Argentina,2021-04-23,6528067,915625,129,https://covidstats.com.ar/
Argentina,2021-04-24,6618891,917060,129,https://covidstats.com.ar/
Argentina,2021-04-25,6668023,917251,129,https://covidstats.com.ar/
Argentina,2021-04-26,6834167,923268,133,https://covidstats.com.ar/
Argentina,2021-04-27,6982772,928443,136,https://covidstats.com.ar/
Argentina,2021-04-28,7118444,951830,137,https://covidstats.com.ar/
Argentina,2021-04-29,7241056,985567,138,https://covidstats.com.ar/
Argentina,2021-04-30,7323138,1018475,143,https://covidstats.com.ar/
Argentina,2021-05-01,7339949,1021977,143,https://covidstats.com.ar/
Argentina,2021-05-02,7366074,1036033,143,https://covidstats.com.ar/
Argentina,2021-05-03,7463767,1113109,146,https://covidstats.com.ar/
Argentina,2021-05-04,7600632,1208347,147,https://covidstats.com.ar/
Argentina,2021-05-05,7765564,1288487,153,https://covidstats.com.ar/
Argentina,2021-05-06,7903846,1353104,156,https://covidstats.com.ar/
Argentina,2021-05-07,8013179,1449204,159,https://covidstats.com.ar/
Argentina,2021-05-08,8045627,1491048,159,https://covidstats.com.ar/
Argentina,2021-05-09,8061224,1494147,161,https://covidstats.com.ar/
Argentina,2021-05-10,8138661,1558439,162,https://covidstats.com.ar/
Argentina,2021-05-11,8214679,1622929,164,https://covidstats.com.ar/
Argentina,2021-05-12,8267133,1768153,167,https://covidstats.com.ar/
Argentina,2021-05-13,8304816,1922666,170,https://covidstats.com.ar/
Argentina,2021-05-14,8345262,2078799,173,https://covidstats.com.ar/
Argentina,2021-05-15,8389917,2129261,175,https://covidstats.com.ar/
Argentina,2021-05-16,8414241,2172544,176,https://covidstats.com.ar/
Argentina,2021-05-17,8504352,2269430,180,https://covidstats.com.ar/
Argentina,2021-05-18,8658618,2313471,182,https://covidstats.com.ar/
Argentina,2021-05-19,8789963,2349913,186,https://covidstats.com.ar/
Argentina,2021-05-20,8930459,2392076,191,https://covidstats.com.ar/
Argentina,2021-05-21,9022031,2477826,195,https://covidstats.com.ar/
Argentina,2021-05-22,9078949,2521375,197,https://covidstats.com.ar/
Argentina,2021-05-23,9101327,2544273,199,https://covidstats.com.ar/
Argentina,2021-05-24,9169762,2564235,200,https://covidstats.com.ar/
Argentina,2021-05-25,9206692,2590743,202,https://covidstats.com.ar/
Argentina,2021-05-26,9295585,2655015,205,https://covidstats.com.ar/
Argentina,2021-05-27,9383485,2736590,211,https://covidstats.com.ar/
Argentina,2021-05-28,9508148,2858100,216,https://covidstats.com.ar/
Argentina,2021-05-29,9674364,2919421,219,https://covidstats.com.ar/
Argentina,2021-05-30,9786652,2936031,220,https://covidstats.com.ar/
Argentina,2021-05-31,10023476,2998325,224,https://covidstats.com.ar/
Argentina,2021-06-01,10286532,3050256,236,https://covidstats.com.ar/
Argentina,2021-06-02,10544669,3101570,243,https://covidstats.com.ar/
Argentina,2021-06-03,10858975,3137010,250,https://covidstats.com.ar/
Argentina,2021-06-04,11222630,3181645,267,https://covidstats.com.ar/
Argentina,2021-06-05,11529383,3201750,297,https://covidstats.com.ar/
Argentina,2021-06-06,11734059,3214488,299,https://covidstats.com.ar/
Argentina,2021-06-07,12039618,3262227,305,https://covidstats.com.ar/
Argentina,2021-06-08,12374466,3297384,314,https://covidstats.com.ar/
Argentina,2021-06-09,12723984,3320308,317,https://covidstats.com.ar/
Argentina,2021-06-10,13040703,3338739,323,https://covidstats.com.ar/
Argentina,2021-06-11,13361285,3385033,329,https://covidstats.com.ar/
Argentina,2021-06-12,13466385,3465095,336,https://covidstats.com.ar/
Argentina,2021-06-13,13505382,3508795,341,https://covidstats.com.ar/
Argentina,2021-06-14,13659663,3592632,347,https://covidstats.com.ar/
Argentina,2021-06-15,13833234,3676975,357,https://covidstats.com.ar/
Argentina,2021-06-16,14046858,3750558,370,https://covidstats.com.ar/
Argentina,2021-06-17,14296138,3815748,374,https://covidstats.com.ar/
Argentina,2021-06-18,14650228,3861063,384,https://covidstats.com.ar/
Argentina,2021-06-19,14862188,3881741,388,https://covidstats.com.ar/
Argentina,2021-06-20,14957228,3885925,389,https://covidstats.com.ar/
Argentina,2021-06-21,15103167,3909745,389,https://covidstats.com.ar/
Argentina,2021-06-22,15352933,3947979,392,https://covidstats.com.ar/
Argentina,2021-06-23,15586965,3977197,394,https://covidstats.com.ar/
Argentina,2021-06-24,15857516,4011247,396,https://covidstats.com.ar/
Argentina,2021-06-25,16163853,4081807,401,https://covidstats.com.ar/
Argentina,2021-06-26,16402386,4159654,403,https://covidstats.com.ar/
Argentina,2021-06-27,16557598,4180732,403,https://covidstats.com.ar/
Argentina,2021-06-28,16878686,4232795,429,https://covidstats.com.ar/
Argentina,2021-06-29,17205319,4280717,430,https://covidstats.com.ar/
Argentina,2021-06-30,17544891,4317023,431,https://covidstats.com.ar/
Argentina,2021-07-01,17860341,4433939,433,https://covidstats.com.ar/
Argentina,2021-07-02,18191622,4518403,440,https://covidstats.com.ar/
Argentina,2021-07-03,18443812,4602937,448,https://covidstats.com.ar/
Argentina,2021-07-04,18618497,4624819,454,https://covidstats.com.ar/
Argentina,2021-07-05,18854901,4798443,466,https://covidstats.com.ar/
Argentina,2021-07-06,19128410,4941954,476,https://covidstats.com.ar/
Argentina,2021-07-07,19420118,5054786,488,https://covidstats.com.ar/
Argentina,2021-07-08,19790269,5095290,495,https://covidstats.com.ar/
Argentina,2021-07-09,20043447,5199810,498,https://covidstats.com.ar/
Argentina,2021-07-10,20344376,5230949,505,https://covidstats.com.ar/
Argentina,2021-07-11,20501900,5238986,505,https://covidstats.com.ar/
Argentina,2021-07-12,20860143,5268075,510,https://covidstats.com.ar/
Argentina,2021-07-13,21225661,5296270,521,https://covidstats.com.ar/
Argentina,2021-07-14,21589913,5330518,527,https://covidstats.com.ar/
Argentina,2021-07-15,21934196,5386344,536,https://covidstats.com.ar/
Argentina,2021-07-16,22290267,5486792,540,https://covidstats.com.ar/
Argentina,2021-07-17,22519681,5580118,548,https://covidstats.com.ar/
Argentina,2021-07-18,22650637,5617432,550,https://covidstats.com.ar/
Argentina,2021-07-19,22983983,5702968,556,https://covidstats.com.ar/
Argentina,2021-07-20,23224353,5911386,566,https://covidstats.com.ar/
Argentina,2021-07-21,23547110,6008759,578,https://covidstats.com.ar/
Argentina,2021-07-22,23869087,6075222,588,https://covidstats.com.ar/
Argentina,2021-07-23,24188132,6165048,617,https://covidstats.com.ar/
Argentina,2021-07-24,24374640,6216267,619,https://covidstats.com.ar/
Argentina,2021-07-25,24500288,6224534,619,https://covidstats.com.ar/
Argentina,2021-07-26,24744734,6387910,626,https://covidstats.com.ar/
Argentina,2021-07-27,24947377,6613680,632,https://covidstats.com.ar/
Argentina,2021-07-28,25201901,6819364,640,https://covidstats.com.ar/
Argentina,2021-07-29,25434586,7011904,645,https://covidstats.com.ar/
Argentina,2021-07-30,25653202,7220532,653,https://covidstats.com.ar/
Argentina,2021-07-31,25775863,7372712,661,https://covidstats.com.ar/
Argentina,2021-08-01,25849716,7466310,666,https://covidstats.com.ar/
Argentina,2021-08-02,26026740,7706589,670,https://covidstats.com.ar/
Argentina,2021-08-03,26235311,7906206,673,https://covidstats.com.ar/
Argentina,2021-08-04,26414208,8144922,681,https://covidstats.com.ar/
Argentina,2021-08-05,26567748,8421945,688,https://covidstats.com.ar/
Argentina,2021-08-06,26698920,8697152,698,https://covidstats.com.ar/
Argentina,2021-08-07,26771503,8867691,709,https://covidstats.com.ar/
Argentina,2021-08-08,26805103,8958603,714,https://covidstats.com.ar/
Argentina,2021-08-09,26916289,9104478,734,https://covidstats.com.ar/
Argentina,2021-08-10,27018963,9238291,754,https://covidstats.com.ar/
Argentina,2021-08-11,27110718,9406141,789,https://covidstats.com.ar/
Argentina,2021-08-12,27189831,9600030,812,https://covidstats.com.ar/
Argentina,2021-08-13,27260685,9854249,863,https://covidstats.com.ar/
Argentina,2021-08-14,27297984,10002563,875,https://covidstats.com.ar/
Argentina,2021-08-15,27327955,10109619,880,https://covidstats.com.ar/
Argentina,2021-08-16,27376647,10178982,900,https://covidstats.com.ar/
Argentina,2021-08-17,27495623,10351722,930,https://covidstats.com.ar/
Argentina,2021-08-18,27603519,10536191,992,https://covidstats.com.ar/
Argentina,2021-08-19,27720089,10755751,1014,https://covidstats.com.ar/
Argentina,2021-08-20,27839944,11012044,1065,https://covidstats.com.ar/
Argentina,2021-08-21,27894299,11202112,1075,https://covidstats.com.ar/
Argentina,2021-08-22,27917728,11341679,1078,https://covidstats.com.ar/
Argentina,2021-08-23,28040301,11604633,1101,https://covidstats.com.ar/
Argentina,2021-08-24,28132306,11937624,1133,https://covidstats.com.ar/
Argentina,2021-08-25,28207364,12268390,1149,https://covidstats.com.ar/
Argentina,2021-08-26,28280225,12574763,1175,https://covidstats.com.ar/
Argentina,2021-08-27,28357882,12913753,1205,https://covidstats.com.ar/
Argentina,2021-08-28,28400451,13080922,1231,https://covidstats.com.ar/
Argentina,2021-08-29,28422434,13209709,1236,https://covidstats.com.ar/
Argentina,2021-08-30,28514811,13496112,1323,https://covidstats.com.ar/
Argentina,2021-08-31,28611692,13804175,1341,https://covidstats.com.ar/
Argentina,2021-09-01,28694311,14115061,1365,https://covidstats.com.ar/
Argentina,2021-09-02,28773379,14431892,1381,https://covidstats.com.ar/
Argentina,2021-09-03,28838657,14745327,1402,https://covidstats.com.ar/
Argentina,2021-09-04,28878192,14967838,1423,https://covidstats.com.ar/
Argentina,2021-09-05,28894977,15131730,1431,https://covidstats.com.ar/
Argentina,2021-09-06,28946714,15472448,1445,https://covidstats.com.ar/
Argentina,2021-09-07,29001259,15834266,1470,https://covidstats.com.ar/
Argentina,2021-09-08,29060293,16119195,1494,https://covidstats.com.ar/
Argentina,2021-09-09,29110213,16436592,1559,https://covidstats.com.ar/
Argentina,2021-09-10,29159988,16698936,1585,https://covidstats.com.ar/
Argentina,2021-09-11,29185688,16862720,1608,https://covidstats.com.ar/
Argentina,2021-09-12,29188184,16869622,1610,https://covidstats.com.ar/
Argentina,2021-09-13,29240176,17112812,1636,https://covidstats.com.ar/
Argentina,2021-09-14,29286706,17311737,1685,https://covidstats.com.ar/
Argentina,2021-09-15,29322425,17572210,1744,https://covidstats.com.ar/
Argentina,2021-09-16,29361207,17871468,1793,https://covidstats.com.ar/
Argentina,2021-09-17,29410611,18180225,1880,https://covidstats.com.ar/
Argentina,2021-09-18,29444191,18363701,1896,https://covidstats.com.ar/
Argentina,2021-09-19,29464212,18466573,1903,https://covidstats.com.ar/
Argentina,2021-09-20,29511535,18757163,1980,https://covidstats.com.ar/
Argentina,2021-09-21,29561402,19012992,2003,https://covidstats.com.ar/
Argentina,2021-09-22,29618743,19268225,2048,https://covidstats.com.ar/
Argentina,2021-09-23,29789507,19391191,2217,https://covidstats.com.ar/
Argentina,2021-09-24,29860374,19574960,2243,https://covidstats.com.ar/
Argentina,2021-09-25,29892139,19670022,2258,https://covidstats.com.ar/
Argentina,2021-09-26,29905252,19743667,2280,https://covidstats.com.ar/
Argentina,2021-09-27,29959835,19964051,2338,https://covidstats.com.ar/
Argentina,2021-09-28,30019891,20196074,2360,https://covidstats.com.ar/
Argentina,2021-09-29,30070714,20388704,2411,https://covidstats.com.ar/
Argentina,2021-09-30,30139451,20653263,2531,https://covidstats.com.ar/
Argentina,2021-10-01,30202090,20890399,2580,https://covidstats.com.ar/
Argentina,2021-10-02,30229565,21040183,2615,https://covidstats.com.ar/
Argentina,2021-10-03,30251290,21125013,2650,https://covidstats.com.ar/
Argentina,2021-10-04,30317121,21288289,2701,https://covidstats.com.ar/
Argentina,2021-10-05,30426415,21445379,2786,https://covidstats.com.ar/
Argentina,2021-10-06,30491653,21626310,2817,https://covidstats.com.ar/
Argentina,2021-10-07,30581021,21786013,2865,https://covidstats.com.ar/
Argentina,2021-10-08,30610073,21876228,2925,https://covidstats.com.ar/
Argentina,2021-10-09,30624203,21975144,2978,https://covidstats.com.ar/
Argentina,2021-10-10,30635402,22041370,3042,https://covidstats.com.ar/
Argentina,2021-10-11,30653710,22096873,3086,https://covidstats.com.ar/
Argentina,2021-10-12,30873800,22214540,3146,https://covidstats.com.ar/
Argentina,2021-10-13,31136190,22327392,3207,https://covidstats.com.ar/
Argentina,2021-10-14,31408460,22476607,3273,https://covidstats.com.ar/
Argentina,2021-10-15,31672634,22635689,3377,https://covidstats.com.ar/
Argentina,2021-10-16,31807174,22753355,3430,https://covidstats.com.ar/
Argentina,2021-10-17,31859242,22802817,3457,https://covidstats.com.ar/
Argentina,2021-10-18,32159006,22920222,3489,https://covidstats.com.ar/
Argentina,2021-10-19,32473001,23027186,3545,https://covidstats.com.ar/
Argentina,2021-10-20,32792059,23120278,3633,https://covidstats.com.ar/
Argentina,2021-10-21,33080825,23218624,3709,https://covidstats.com.ar/
Argentina,2021-10-22,33430111,23319163,3798,https://covidstats.com.ar/
Argentina,2021-10-23,33588681,23373243,3856,https://covidstats.com.ar/
Argentina,2021-10-24,33711133,23395819,3878,https://covidstats.com.ar/
Argentina,2021-10-25,33963103,23502673,3963,https://covidstats.com.ar/
Argentina,2021-10-26,34229927,23641667,4037,https://covidstats.com.ar/
Argentina,2021-10-27,34464129,23730469,4944,https://covidstats.com.ar/
Argentina,2021-10-28,34694439,23831061,15587,https://covidstats.com.ar/
Argentina,2021-10-29,34898124,23919156,39259,https://covidstats.com.ar/
Argentina,2021-10-30,34971763,23955703,56644,https://covidstats.com.ar/
Argentina,2021-10-31,35090091,23979858,63411,https://covidstats.com.ar/
Argentina,2021-11-01,35271310,24057654,99958,https://covidstats.com.ar/
Argentina,2021-11-02,35398735,24194701,149275,https://covidstats.com.ar/
Argentina,2021-11-03,35540662,24350921,198818,https://covidstats.com.ar/
Argentina,2021-11-04,35713163,24495431,237634,https://covidstats.com.ar/
Argentina,2021-11-05,35852975,24609078,292965,https://covidstats.com.ar/
Argentina,2021-11-06,35915383,24687940,316657,https://covidstats.com.ar/
Argentina,2021-11-07,35974616,24741607,331152,https://covidstats.com.ar/
Argentina,2021-11-08,36086328,24831630,378168,https://covidstats.com.ar/
Argentina,2021-11-09,36247301,24953284,440147,https://covidstats.com.ar/
Argentina,2021-11-10,36338544,25070904,598469,https://covidstats.com.ar/
Argentina,2021-11-11,36435694,25184890,768761,https://covidstats.com.ar/
Argentina,2021-11-12,36521386,25338762,922460,https://covidstats.com.ar/
Argentina,2021-11-13,36558299,25397558,1015437,https://covidstats.com.ar/
Argentina,2021-11-14,36560516,25403085,1017224,https://covidstats.com.ar/
Argentina,2021-11-15,36614206,25597803,1099719,https://covidstats.com.ar/
Argentina,2021-11-16,36675030,25823034,1188220,https://covidstats.com.ar/
Argentina,2021-11-17,36735247,26039159,1277094,https://covidstats.com.ar/
Argentina,2021-11-18,36800291,26245435,1365088,https://covidstats.com.ar/
Argentina,2021-11-19,36857975,26490394,1450874,https://covidstats.com.ar/
Argentina,2021-11-20,36894694,26576096,1501857,https://covidstats.com.ar/
Argentina,2021-11-21,36913404,26626483,1525963,https://covidstats.com.ar/
Argentina,2021-11-22,36939335,26681830,1552030,https://covidstats.com.ar/
Argentina,2021-11-23,37013052,26861663,1634702,https://covidstats.com.ar/
Argentina,2021-11-24,37084110,27048254,1724349,https://covidstats.com.ar/
Argentina,2021-11-25,37141843,27219343,1816072,https://covidstats.com.ar/
Argentina,2021-11-26,37204843,27388369,1916026,https://covidstats.com.ar/
Argentina,2021-11-27,37240860,27459454,1964772,https://covidstats.com.ar/
Argentina,2021-11-28,37255852,27507748,1990157,https://covidstats.com.ar/
Argentina,2021-11-29,37321218,27685492,2104369,https://covidstats.com.ar/
Argentina,2021-11-30,37393703,27857366,2228831,https://covidstats.com.ar/
Argentina,2021-12-01,37476690,27991761,2393794,https://covidstats.com.ar/
Argentina,2021-12-02,37556253,28160428,2544299,https://covidstats.com.ar/
Argentina,2021-12-03,37626682,28296668,2655211,https://covidstats.com.ar/
Argentina,2021-12-04,37658571,28360222,2724212,https://covidstats.com.ar/
Argentina,2021-12-05,37677715,28405672,2756331,https://covidstats.com.ar/
Argentina,2021-12-06,37744726,28559108,2850595,https://covidstats.com.ar/
Argentina,2021-12-07,37811135,28728834,2952042,https://covidstats.com.ar/
Argentina,2021-12-08,37837717,28783596,3006283,https://covidstats.com.ar/
Argentina,2021-12-09,37893713,28909921,3128144,https://covidstats.com.ar/
Argentina,2021-12-10,37948142,29044487,3257448,https://covidstats.com.ar/
Argentina,2021-12-11,37977077,29104859,3325291,https://covidstats.com.ar/
Argentina,2021-12-12,37990503,29140443,3373947,https://covidstats.com.ar/
Argentina,2021-12-13,38045036,29265160,3523638,https://covidstats.com.ar/
Argentina,2021-12-14,38106046,29396041,3673028,https://covidstats.com.ar/
Argentina,2021-12-15,38161522,29517785,3880283,https://covidstats.com.ar/
Argentina,2021-12-16,38217715,29635065,4075085,https://covidstats.com.ar/
Argentina,2021-12-17,38268541,29735406,4257005,https://covidstats.com.ar/
Argentina,2021-12-18,38293036,29793648,4336929,https://covidstats.com.ar/
Argentina,2021-12-19,38305508,29823849,4386903,https://covidstats.com.ar/
Argentina,2021-12-20,38356331,29928834,4579256,https://covidstats.com.ar/
Argentina,2021-12-21,38416080,30050835,4751906,https://covidstats.com.ar/
Argentina,2021-12-22,38474912,30169288,4903769,https://covidstats.com.ar/
Argentina,2021-12-23,38515782,30255963,5017030,https://covidstats.com.ar/
Argentina,2021-12-24,38518113,30260500,5023240,https://covidstats.com.ar/
Argentina,2021-12-25,38518285,30260754,5023570,https://covidstats.com.ar/
Argentina,2021-12-26,38529733,30277678,5048693,https://covidstats.com.ar/
Argentina,2021-12-27,38604922,30415961,5272283,https://covidstats.com.ar/
Argentina,2021-12-28,38681364,30545483,5594773,https://covidstats.com.ar/
Argentina,2021-12-29,38757793,30669409,5898271,https://covidstats.com.ar/
Argentina,2021-12-30,38820857,30771767,6163398,https://covidstats.com.ar/
Argentina,2021-12-31,38825075,30780137,6183044,https://covidstats.com.ar/
Argentina,2022-01-01,38825736,30780900,6186243,https://covidstats.com.ar/
Argentina,2022-01-02,38840438,30801553,6255653,https://covidstats.com.ar/
Argentina,2022-01-03,38914842,30904441,6578553,https://covidstats.com.ar/
Argentina,2022-01-04,38999788,31017100,6939247,https://covidstats.com.ar/
Argentina,2022-01-05,39088694,31138545,7282238,https://covidstats.com.ar/
Argentina,2022-01-06,39182624,31258144,7623204,https://covidstats.com.ar/
Argentina,2022-01-07,39275316,31383301,7983568,https://covidstats.com.ar/
Argentina,2022-01-08,39314944,31434141,8167699,https://covidstats.com.ar/
Argentina,2022-01-09,39336555,31462941,8283420,https://covidstats.com.ar/
Argentina,2022-01-10,39417811,31560079,8625975,https://covidstats.com.ar/
Argentina,2022-01-11,39489983,31649217,8969116,https://covidstats.com.ar/
Argentina,2022-01-12,39559323,31735400,9317621,https://covidstats.com.ar/
Argentina,2022-01-13,39621624,31814661,9643409,https://covidstats.com.ar/
Argentina,2022-01-14,39674806,31881939,9944934,https://covidstats.com.ar/
Argentina,2022-01-15,39694594,31909330,10086231,https://covidstats.com.ar/
Argentina,2022-01-16,39706916,31926000,10190983,https://covidstats.com.ar/
Argentina,2022-01-17,39761138,31996087,10488861,https://covidstats.com.ar/
Argentina,2022-01-18,39809833,32062735,10782353,https://covidstats.com.ar/
Argentina,2022-01-19,39856307,32126577,11058890,https://covidstats.com.ar/
Argentina,2022-01-20,39902464,32189598,11332626,https://covidstats.com.ar/
Argentina,2022-01-21,39945431,32248416,11601698,https://covidstats.com.ar/
Argentina,2022-01-22,39963307,32272256,11732132,https://covidstats.com.ar/
Argentina,2022-01-23,39973437,32286729,11825263,https://covidstats.com.ar/
Argentina,2022-01-24,40018190,32349793,12083265,https://covidstats.com.ar/
Argentina,2022-01-25,40059983,32410197,12327178,https://covidstats.com.ar/
Argentina,2022-01-26,40100205,32470818,12569195,https://covidstats.com.ar/
Argentina,2022-01-27,40143814,32536948,12810162,https://covidstats.com.ar/
Argentina,2022-01-28,40183822,32600823,13052562,https://covidstats.com.ar/
Argentina,2022-01-29,40200082,32624769,13166476,https://covidstats.com.ar/
