sourceUrl
https://data.who.int/dashboards/covid19/
https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp
https://covid19.who.int/
https://covidstats.com.ar/
https://www.government.aw
https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea
https://koronavirusinfo.az
http://103.247.238.92/webportal/pages/covid19-vaccination-update.php
https://epistat.wiv-isp.be/covid/
https://github.com/dquintani/vacunacion/
https://www.rivm.nl/sites/default/files/2021-09/COVID-19_website_rapport_eilanden_engels_35_20210902_1409.pdf
https://coronavirusbra1.github.io
https://coronavirus.bg/bg/statistika
https://covid19tracker.ca/vaccinationtracker.html
https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_13141/202302/t20230211_263697.html
https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
https://www.koronavirus.hr
https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/
https://www.moh.gov.cy/moh/moh.nsf/All/0EFA027144C9E54AC22586BE0032B2F5
https://onemocneni-aktualne.mzcr.cz/covid-19
https://vacunate.gob.do
https://covid19.gob.sv/
https://coronavirus.data.gov.uk/details/vaccinations
https://opendata.digilugu.ee
https://corona.fo/api
https://www.facebook.com/FalkIandsGov/posts/4401230323224594
https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov
https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
https://vaccines.ncdc.ge/vaccinationprocess/
https://impfdashboard.de/
https://twitter.com/GibraltarGov/status/1517138573614477315
https://www.data.gov.gr/datasets/mdg_emvolio/
https://corona.nun.gl/en/
https://covid19.gov.gg/guidance/vaccine/stats
https://data.gov.hk/en-data/dataset/hk-dh-chpsebcddr-novel-infectious-agent
https://koronavirus.gov.hu//cikkek/6-millio-421-ezer-beoltott-4-397-az-uj-fertozott-es-elhunyt-56-beteg
https://www.covid.is/tolulegar-upplysingar-boluefni
https://dashboard.cowin.gov.in/
https://covid19ireland-geohive.hub.arcgis.com/
https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
https://datadashboard.health.gov.il/COVID-19/general
https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
https://vaccination.moh.gov.jm
https://www.kantei.go.jp/jp/headline/kansensho/vaccine.html
https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
https://msh.rks-gov.net/sq/statistikat-covid-19/
https://vc.emed.gov.kg/
https://www.covid19.gov.la/index.php
https://data.gov.lv/dati/eng/dataset/covid19-vakcinacijas
https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=FL
https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/
https://www.ssm.gov.mo/apps1/COVID19Case/en.aspx
https://github.com/MoH-Malaysia/covid19-public
https://github.com/COVID19-Malta/COVID19-Cases
https://en.gouv.mc/Policy-Practice/Social-Affairs-and-Health/News/Minister-of-State-visits-those-working-to-combat-COVID
https://ikon.mn/
https://www.covidodgovor.me/
https://www.tewhatuora.govt.nz/our-health-system/data-and-statistics/covid-vaccine-data
https://asi.saglik.gov.ct.tr/
https://github.com/folkehelseinstituttet/surveillance_data
https://www.datosabiertos.gob.pe/dataset/vacunacion
https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
https://gogov.ru/articles/covid-v-stats
https://www.sainthelena.gov.sh/2021/news/preliminary-data-from-the-covid-19-vaccination-programme/
https://vakcinacija.gov.rs/
https://data.gov.sg/dataset/covid-19-vaccination
https://github.com/Institut-Zdravotnych-Analyz/covid19-data/raw/main/Vaccination/OpenData_Slovakia_Vaccination_AgeGroup_District.csv
https://covid-19.sledilnik.org/sl/stats
https://ncv.kdca.go.kr/
https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20230526.ods
https://laatjevaccineren.sr/
https://www.fohm.se/folkhalsorapportering-statistik/statistikdatabaser-och-visualisering/vaccinationsstatistik/statistik-for-vaccination-mot-covid-19/
https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH
https://www.cdc.gov.tw/Category/Page/9jFXNbCe-sFK9EImRRi2Og
https://ddc.moph.go.th/covid19-dashboard/
https://services3.arcgis.com/x3I4DqUw3b3MfTwQ/arcgis/rest/services/service_7a519502598f492a9094fd0ad503cf80/FeatureServer/0/query
https://covid19asi.saglik.gov.tr/
https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
https://monitor.uruguaysevacuna.gub.uy/
https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd
