url
https://covidstats.com.ar/
https://covidbaseau.com/
https://covid19.who.int/
https://data.who.int/dashboards/covid19/
https://covid19tracker.ca/vaccinationtracker.html
https://www.data.gov.gr/datasets/mdg_emvolio/
https://twitter.com/MoHFW_INDIA/status/1350459098203004927
https://twitter.com/MoHFW_INDIA/status/1350459098203004928
https://twitter.com/MoHFW_INDIA/status/1350815129177260034
https://www.mohfw.gov.in/
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1697804
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1698251
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1698525
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1698832
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1699157
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1699476
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1699698
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1699735
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1700035
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1700269
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1700553
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1700888
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1701203
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1701292
https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf
http://mohfw.gov.in/pdf/CumulativeCoverageReport2ndMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport2March2021.pdf
http://mohfw.gov.in/pdf/CumulativeCoverageReport3rdMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCoverageReport4thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport5thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport6thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverage7thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport8thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport9thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport10thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDvaccinationCoverageReport11thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport12thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport13thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDvaccinationreport14thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport15thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverage16thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport17thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverage18thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverage19thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport20thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverage21stMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport22ndMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport24thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport24thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoveragereport25thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoveragereport26thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport27thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport28thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationcoveragereport29thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport30thMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport31stMarch2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport1stApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCOverageREport2ndApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDvaccinationcoveragereport3rdApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport4thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport5thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationReport6thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCOverageReport7thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageREport8thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCOverageReport9thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport10thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport11thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport12April2021.pdf
https://www.mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport13thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport14thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport15thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport16thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport17thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport18thApril2021.pdf
http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverageReport19thApril2021.pdf
https://dashboard.cowin.gov.in/
https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
""
